nama_prov,value_prov,nama_kab,value_kab,variable_kec,nama_kec,value_kec,kab,kec
"NUSA TENGGARA TIMUR",53,BELU,5306,SUB_DISTRI,"ATAMBUA SELATAN",5306062,06,062
"NUSA TENGGARA TIMUR",53,BELU,5306,SUB_DISTRI,"TASIFETO TIMUR",5306070,06,070
"NUSA TENGGARA TIMUR",53,BELU,5306,SUB_DISTRI,RAIHAT,5306071,06,071
"NUSA TENGGARA TIMUR",53,BELU,5306,SUB_DISTRI,LASIOLAT,5306072,06,072
"NUSA TENGGARA TIMUR",53,BELU,5306,SUB_DISTRI,LAMAKNEN,5306080,06,080
"NUSA TENGGARA TIMUR",53,BELU,5306,SUB_DISTRI,"LAMAKNEN SELATAN",5306081,06,081
"NUSA TENGGARA TIMUR",53,ALOR,5307,SUB_DISTRI,PANTAR,5307010,07,010
"NUSA TENGGARA TIMUR",53,ALOR,5307,SUB_DISTRI,"PANTAR BARAT",5307011,07,011
"NUSA TENGGARA TIMUR",53,ALOR,5307,SUB_DISTRI,"PANTAR TIMUR",5307012,07,012
"NUSA TENGGARA TIMUR",53,ALOR,5307,SUB_DISTRI,"PANTAR BARAT LAUT",5307013,07,013
"NUSA TENGGARA TIMUR",53,ALOR,5307,SUB_DISTRI,"PANTAR TENGAH",5307014,07,014
"NUSA TENGGARA TIMUR",53,ALOR,5307,SUB_DISTRI,"ALOR BARAT DAYA",5307020,07,020
"NUSA TENGGARA TIMUR",53,ALOR,5307,SUB_DISTRI,MATARU,5307021,07,021
"NUSA TENGGARA TIMUR",53,ALOR,5307,SUB_DISTRI,"ALOR SELATAN",5307030,07,030
"NUSA TENGGARA TIMUR",53,ALOR,5307,SUB_DISTRI,"ALOR TIMUR",5307040,07,040
"NUSA TENGGARA TIMUR",53,ALOR,5307,SUB_DISTRI,"ALOR TIMUR LAUT",5307041,07,041
"NUSA TENGGARA TIMUR",53,ALOR,5307,SUB_DISTRI,PUREMAN,5307042,07,042
"NUSA TENGGARA TIMUR",53,ALOR,5307,SUB_DISTRI,"TELUK MUTIARA",5307050,07,050
"NUSA TENGGARA TIMUR",53,ALOR,5307,SUB_DISTRI,KABOLA,5307051,07,051
"NUSA TENGGARA TIMUR",53,ALOR,5307,SUB_DISTRI,"ALOR BARAT LAUT",5307060,07,060
"NUSA TENGGARA TIMUR",53,ALOR,5307,SUB_DISTRI,"ALOR TENGAH UTARA",5307061,07,061
"NUSA TENGGARA TIMUR",53,ALOR,5307,SUB_DISTRI,"PULAU PURA",5307062,07,062
"NUSA TENGGARA TIMUR",53,ALOR,5307,SUB_DISTRI,LEMBUR,5307063,07,063
"NUSA TENGGARA TIMUR",53,LEMBATA,5308,SUB_DISTRI,NAGAWUTUNG,5308010,08,010
"NUSA TENGGARA TIMUR",53,LEMBATA,5308,SUB_DISTRI,WULANDONI,5308011,08,011
"NUSA TENGGARA TIMUR",53,LEMBATA,5308,SUB_DISTRI,ATADEI,5308020,08,020
"NUSA TENGGARA TIMUR",53,LEMBATA,5308,SUB_DISTRI,"ILE APE",5308030,08,030
"NUSA TENGGARA TIMUR",53,LEMBATA,5308,SUB_DISTRI,"ILE APE TIMUR",5308031,08,031
"NUSA TENGGARA TIMUR",53,LEMBATA,5308,SUB_DISTRI,LEBATUKAN,5308040,08,040
"NUSA TENGGARA TIMUR",53,LEMBATA,5308,SUB_DISTRI,NUBATUKAN,5308050,08,050
"NUSA TENGGARA TIMUR",53,LEMBATA,5308,SUB_DISTRI,OMESURI,5308060,08,060
"NUSA TENGGARA TIMUR",53,LEMBATA,5308,SUB_DISTRI,BUYASARI,5308070,08,070
"NUSA TENGGARA TIMUR",53,"FLORES TIMUR",5309,SUB_DISTRI,WULANGGITANG,5309010,09,010
"NUSA TENGGARA TIMUR",53,"FLORES TIMUR",5309,SUB_DISTRI,TITEHENA,5309011,09,011
"NUSA TENGGARA TIMUR",53,"FLORES TIMUR",5309,SUB_DISTRI,ILEBURA,5309012,09,012
"NUSA TENGGARA TIMUR",53,"FLORES TIMUR",5309,SUB_DISTRI,"TANJUNG BUNGA",5309020,09,020
"NUSA TENGGARA TIMUR",53,"FLORES TIMUR",5309,SUB_DISTRI,"LEWO LEMA",5309021,09,021
"NUSA TENGGARA TIMUR",53,"FLORES TIMUR",5309,SUB_DISTRI,LARANTUKA,5309030,09,030
"NUSA TENGGARA TIMUR",53,"FLORES TIMUR",5309,SUB_DISTRI,"ILE MANDIRI",5309031,09,031
"NUSA TENGGARA TIMUR",53,"FLORES TIMUR",5309,SUB_DISTRI,"DEMON PAGONG",5309032,09,032
"NUSA TENGGARA TIMUR",53,"FLORES TIMUR",5309,SUB_DISTRI,"SOLOR BARAT",5309040,09,040
"NUSA TENGGARA TIMUR",53,"FLORES TIMUR",5309,SUB_DISTRI,"SOLOR SELATAN",5309041,09,041
"NUSA TENGGARA TIMUR",53,"FLORES TIMUR",5309,SUB_DISTRI,"SOLOR TIMUR",5309050,09,050
"NUSA TENGGARA TIMUR",53,"FLORES TIMUR",5309,SUB_DISTRI,"ADONARA BARAT",5309060,09,060
"NUSA TENGGARA TIMUR",53,"FLORES TIMUR",5309,SUB_DISTRI,"WOTAN ULU MADO",5309061,09,061
"NUSA TENGGARA TIMUR",53,"FLORES TIMUR",5309,SUB_DISTRI,"ADONARA TENGAH",5309062,09,062
"NUSA TENGGARA TIMUR",53,"FLORES TIMUR",5309,SUB_DISTRI,"ADONARA TIMUR",5309070,09,070
"NUSA TENGGARA TIMUR",53,"FLORES TIMUR",5309,SUB_DISTRI,"ILE BOLENG",5309071,09,071
"NUSA TENGGARA TIMUR",53,"FLORES TIMUR",5309,SUB_DISTRI,WITIHAMA,5309072,09,072
"NUSA TENGGARA TIMUR",53,"FLORES TIMUR",5309,SUB_DISTRI,KELUBAGOLIT,5309073,09,073
"NUSA TENGGARA TIMUR",53,"FLORES TIMUR",5309,SUB_DISTRI,ADONARA,5309074,09,074
"NUSA TENGGARA TIMUR",53,SIKKA,5310,SUB_DISTRI,PAGA,5310010,10,010
"NUSA TENGGARA TIMUR",53,SIKKA,5310,SUB_DISTRI,MEGO,5310011,10,011
"NUSA TENGGARA TIMUR",53,SIKKA,5310,SUB_DISTRI,"TANA WAWO",5310012,10,012
"NUSA TENGGARA TIMUR",53,SIKKA,5310,SUB_DISTRI,LELA,5310020,10,020
"NUSA TENGGARA TIMUR",53,SIKKA,5310,SUB_DISTRI,BOLA,5310030,10,030
"NUSA TENGGARA TIMUR",53,SIKKA,5310,SUB_DISTRI,DORENG,5310031,10,031
"NUSA TENGGARA TIMUR",53,SIKKA,5310,SUB_DISTRI,MAPITARA,5310032,10,032
"NUSA TENGGARA TIMUR",53,SIKKA,5310,SUB_DISTRI,TALIBURA,5310040,10,040
"NUSA TENGGARA TIMUR",53,SIKKA,5310,SUB_DISTRI,WAIGETE,5310041,10,041
"NUSA TENGGARA TIMUR",53,SIKKA,5310,SUB_DISTRI,WAIBLAMA,5310042,10,042
"NUSA TENGGARA TIMUR",53,SIKKA,5310,SUB_DISTRI,KEWAPANTE,5310050,10,050
"NUSA TENGGARA TIMUR",53,SIKKA,5310,SUB_DISTRI,HEWOKLOANG,5310051,10,051
"NUSA TENGGARA TIMUR",53,SIKKA,5310,SUB_DISTRI,KANGAE,5310052,10,052
"NUSA TENGGARA TIMUR",53,SIKKA,5310,SUB_DISTRI,PALUE,5310061,10,061
"NUSA TENGGARA TIMUR",53,SIKKA,5310,SUB_DISTRI,KOTING,5310062,10,062
"NUSA TENGGARA TIMUR",53,SIKKA,5310,SUB_DISTRI,NELLE,5310063,10,063
"NUSA TENGGARA TIMUR",53,SIKKA,5310,SUB_DISTRI,NITA,5310070,10,070
"NUSA TENGGARA TIMUR",53,SIKKA,5310,SUB_DISTRI,MAGEPANDA,5310071,10,071
"NUSA TENGGARA TIMUR",53,SIKKA,5310,SUB_DISTRI,ALOK,5310080,10,080
"NUSA TENGGARA TIMUR",53,SIKKA,5310,SUB_DISTRI,"ALOK BARAT",5310081,10,081
"NUSA TENGGARA TIMUR",53,SIKKA,5310,SUB_DISTRI,"ALOK TIMUR",5310082,10,082
"NUSA TENGGARA TIMUR",53,ENDE,5311,SUB_DISTRI,NANGAPANDA,5311010,11,010
"NUSA TENGGARA TIMUR",53,ENDE,5311,SUB_DISTRI,"PULAU ENDE",5311011,11,011
"NUSA TENGGARA TIMUR",53,ENDE,5311,SUB_DISTRI,MAUKARO,5311012,11,012
"NUSA TENGGARA TIMUR",53,ENDE,5311,SUB_DISTRI,ENDE,5311020,11,020
"NUSA TENGGARA TIMUR",53,ENDE,5311,SUB_DISTRI,"ENDE SELATAN",5311030,11,030
"NUSA TENGGARA TIMUR",53,ENDE,5311,SUB_DISTRI,"ENDE TIMUR",5311031,11,031
"NUSA TENGGARA TIMUR",53,ENDE,5311,SUB_DISTRI,"ENDE TENGAH",5311032,11,032
"NUSA TENGGARA TIMUR",53,ENDE,5311,SUB_DISTRI,"ENDE UTARA",5311033,11,033
"NUSA TENGGARA TIMUR",53,ENDE,5311,SUB_DISTRI,NDONA,5311040,11,040
"NUSA TENGGARA TIMUR",53,ENDE,5311,SUB_DISTRI,"NDONA TIMUR",5311041,11,041
"NUSA TENGGARA TIMUR",53,ENDE,5311,SUB_DISTRI,WOLOWARU,5311050,11,050
"NUSA TENGGARA TIMUR",53,ENDE,5311,SUB_DISTRI,WOLOJITA,5311051,11,051
"NUSA TENGGARA TIMUR",53,ENDE,5311,SUB_DISTRI,"LIO TIMUR",5311052,11,052
"NUSA TENGGARA TIMUR",53,ENDE,5311,SUB_DISTRI,KELIMUTU,5311053,11,053
"NUSA TENGGARA TIMUR",53,ENDE,5311,SUB_DISTRI,NDORI,5311054,11,054
"NUSA TENGGARA TIMUR",53,ENDE,5311,SUB_DISTRI,MAUROLE,5311060,11,060
"NUSA TENGGARA TIMUR",53,ENDE,5311,SUB_DISTRI,KOTABARU,5311061,11,061
"NUSA TENGGARA TIMUR",53,ENDE,5311,SUB_DISTRI,DETUKELI,5311062,11,062
"NUSA TENGGARA TIMUR",53,ENDE,5311,SUB_DISTRI,DETUSOKO,5311070,11,070
"NUSA TENGGARA TIMUR",53,ENDE,5311,SUB_DISTRI,WEWARIA,5311071,11,071
"NUSA TENGGARA TIMUR",53,NGADA,5312,SUB_DISTRI,AIMERE,5312010,12,010
"NUSA TENGGARA TIMUR",53,NGADA,5312,SUB_DISTRI,JEREBUU,5312011,12,011
"NUSA TENGGARA TIMUR",53,NGADA,5312,SUB_DISTRI,BAJAWA,5312020,12,020
"NUSA TENGGARA TIMUR",53,NGADA,5312,SUB_DISTRI,GOLEWA,5312030,12,030
"NUSA TENGGARA TIMUR",53,NGADA,5312,SUB_DISTRI,"BAJAWA UTARA",5312070,12,070
"NUSA TENGGARA TIMUR",53,NGADA,5312,SUB_DISTRI,SOA,5312071,12,071
"NUSA TENGGARA TIMUR",53,NGADA,5312,SUB_DISTRI,RIUNG,5312080,12,080
"NUSA TENGGARA TIMUR",53,NGADA,5312,SUB_DISTRI,"RIUNG BARAT",5312081,12,081
"NUSA TENGGARA TIMUR",53,NGADA,5312,SUB_DISTRI,WOLOMEZE,5312082,12,082
"NUSA TENGGARA TIMUR",53,MANGGARAI,5313,SUB_DISTRI,"SATAR MESE",5313040,13,040
"NUSA TENGGARA TIMUR",53,MANGGARAI,5313,SUB_DISTRI,"SATAR MESE BARAT",5313041,13,041
"NUSA TENGGARA TIMUR",53,MANGGARAI,5313,SUB_DISTRI,"LANGKE REMBONG",5313110,13,110
"NUSA TENGGARA TIMUR",53,MANGGARAI,5313,SUB_DISTRI,RUTENG,5313120,13,120
"NUSA TENGGARA TIMUR",53,MANGGARAI,5313,SUB_DISTRI,"WAE RII",5313121,13,121
"NUSA TENGGARA TIMUR",53,MANGGARAI,5313,SUB_DISTRI,LELAK,5313122,13,122
"NUSA TENGGARA TIMUR",53,MANGGARAI,5313,SUB_DISTRI,"RAHONG UTARA",5313123,13,123
"NUSA TENGGARA TIMUR",53,MANGGARAI,5313,SUB_DISTRI,CIBAL,5313130,13,130
"NUSA TENGGARA TIMUR",53,MANGGARAI,5313,SUB_DISTRI,REOK,5313140,13,140
"NUSA TENGGARA TIMUR",53,"ROTE NDAO",5314,SUB_DISTRI,"ROTE BARAT DAYA",5314010,14,010
"NUSA TENGGARA TIMUR",53,"ROTE NDAO",5314,SUB_DISTRI,"ROTE BARAT LAUT",5314020,14,020
"NUSA TENGGARA TIMUR",53,"ROTE NDAO",5314,SUB_DISTRI,LOBALAIN,5314030,14,030
"NUSA TENGGARA TIMUR",53,"ROTE NDAO",5314,SUB_DISTRI,"ROTE TENGAH",5314040,14,040
"NUSA TENGGARA TIMUR",53,"ROTE NDAO",5314,SUB_DISTRI,"ROTE SELATAN",5314041,14,041
"NUSA TENGGARA TIMUR",53,"ROTE NDAO",5314,SUB_DISTRI,"PANTAI BARU",5314050,14,050
"NUSA TENGGARA TIMUR",53,"ROTE NDAO",5314,SUB_DISTRI,"ROTE TIMUR",5314060,14,060
"NUSA TENGGARA TIMUR",53,"ROTE NDAO",5314,SUB_DISTRI,"ROTE BARAT",5314070,14,070
"NUSA TENGGARA TIMUR",53,"MANGGARAI BARAT",5315,SUB_DISTRI,KOMODO,5315010,15,010
"NUSA TENGGARA TIMUR",53,"MANGGARAI BARAT",5315,SUB_DISTRI,BOLENG,5315011,15,011
"NUSA TENGGARA TIMUR",53,"MANGGARAI BARAT",5315,SUB_DISTRI,"SANO NGGOANG",5315020,15,020
"NUSA TENGGARA TIMUR",53,"MANGGARAI BARAT",5315,SUB_DISTRI,LEMBOR,5315030,15,030
"NUSA TENGGARA TIMUR",53,"MANGGARAI BARAT",5315,SUB_DISTRI,WELAK,5315031,15,031
"NUSA TENGGARA TIMUR",53,"MANGGARAI BARAT",5315,SUB_DISTRI,KUWUS,5315040,15,040
"NUSA TENGGARA TIMUR",53,"MANGGARAI BARAT",5315,SUB_DISTRI,"MACANG PACAR",5315050,15,050
"NUSA TENGGARA TIMUR",53,"SUMBA TENGAH",5316,SUB_DISTRI,KATIKUTANA,5316010,16,010
"NUSA TENGGARA TIMUR",53,"SUMBA TENGAH",5316,SUB_DISTRI,"KATIKUTANA SELATAN",5316011,16,011
"NUSA TENGGARA TIMUR",53,"SUMBA TENGAH",5316,SUB_DISTRI,"UMBU RATU NGGAY BARAT",5316020,16,020
"NUSA TENGGARA TIMUR",53,"SUMBA TENGAH",5316,SUB_DISTRI,"UMBU RATU NGGAY",5316030,16,030
"NUSA TENGGARA TIMUR",53,"SUMBA TENGAH",5316,SUB_DISTRI,MAMBORO,5316040,16,040
"NUSA TENGGARA TIMUR",53,"SUMBA BARAT DAYA",5317,SUB_DISTRI,"KODI BANGEDO",5317010,17,010
"NUSA TENGGARA TIMUR",53,"SUMBA BARAT DAYA",5317,SUB_DISTRI,KODI,5317020,17,020
"NUSA TENGGARA TIMUR",53,"SUMBA BARAT DAYA",5317,SUB_DISTRI,"KODI UTARA",5317030,17,030
"NUSA TENGGARA TIMUR",53,"SUMBA BARAT DAYA",5317,SUB_DISTRI,"WEWEWA SELATAN",5317040,17,040
"NUSA TENGGARA TIMUR",53,"SUMBA BARAT DAYA",5317,SUB_DISTRI,"WEWEWA BARAT",5317050,17,050
"NUSA TENGGARA TIMUR",53,"SUMBA BARAT DAYA",5317,SUB_DISTRI,"WEWEWA TIMUR",5317060,17,060
"NUSA TENGGARA TIMUR",53,"SUMBA BARAT DAYA",5317,SUB_DISTRI,"WEWEWA UTARA",5317070,17,070
"NUSA TENGGARA TIMUR",53,"SUMBA BARAT DAYA",5317,SUB_DISTRI,LOURA,5317080,17,080
"NUSA TENGGARA TIMUR",53,NAGEKEO,5318,SUB_DISTRI,MAUPONGGO,5318010,18,010
"NUSA TENGGARA TIMUR",53,NAGEKEO,5318,SUB_DISTRI,"KEO TENGAH",5318020,18,020
"NUSA TENGGARA TIMUR",53,NAGEKEO,5318,SUB_DISTRI,NANGARORO,5318030,18,030
"NUSA TENGGARA TIMUR",53,NAGEKEO,5318,SUB_DISTRI,BOAWAE,5318040,18,040
"NUSA TENGGARA TIMUR",53,NAGEKEO,5318,SUB_DISTRI,"AESESA SELATAN",5318050,18,050
"NUSA TENGGARA TIMUR",53,NAGEKEO,5318,SUB_DISTRI,AESESA,5318060,18,060
"NUSA TENGGARA TIMUR",53,NAGEKEO,5318,SUB_DISTRI,WOLOWAE,5318070,18,070
"NUSA TENGGARA TIMUR",53,"MANGGARAI TIMUR",5319,SUB_DISTRI,BORONG,5319010,19,010
"NUSA TENGGARA TIMUR",53,"MANGGARAI TIMUR",5319,SUB_DISTRI,"KOTA KOMBA",5319020,19,020
"NUSA TENGGARA TIMUR",53,"MANGGARAI TIMUR",5319,SUB_DISTRI,ELAR,5319030,19,030
"NUSA TENGGARA TIMUR",53,"MANGGARAI TIMUR",5319,SUB_DISTRI,"SAMBI RAMPAS",5319040,19,040
"NUSA TENGGARA TIMUR",53,"MANGGARAI TIMUR",5319,SUB_DISTRI,"POCO RANAKA",5319050,19,050
"NUSA TENGGARA TIMUR",53,"MANGGARAI TIMUR",5319,SUB_DISTRI,"LAMBA LEDA",5319060,19,060
"NUSA TENGGARA TIMUR",53,"SABU RAIJUA",5320,SUB_DISTRI,RAIJUA,5320010,20,010
"NUSA TENGGARA TIMUR",53,"SABU RAIJUA",5320,SUB_DISTRI,"HAWU MEHARA",5320020,20,020
"NUSA TENGGARA TIMUR",53,"SABU RAIJUA",5320,SUB_DISTRI,"SABU LIAE",5320030,20,030
"NUSA TENGGARA TIMUR",53,"SABU RAIJUA",5320,SUB_DISTRI,"SABU BARAT",5320040,20,040
"NUSA TENGGARA TIMUR",53,"SABU RAIJUA",5320,SUB_DISTRI,"SABU TENGAH",5320050,20,050
"NUSA TENGGARA TIMUR",53,"SABU RAIJUA",5320,SUB_DISTRI,"SABU TIMUR",5320060,20,060
"NUSA TENGGARA TIMUR",53,"KOTA KUPANG",5371,SUB_DISTRI,ALAK,5371010,71,010
"NUSA TENGGARA TIMUR",53,"KOTA KUPANG",5371,SUB_DISTRI,MAULAFA,5371020,71,020
"NUSA TENGGARA TIMUR",53,"KOTA KUPANG",5371,SUB_DISTRI,OEBOBO,5371030,71,030
"NUSA TENGGARA TIMUR",53,"KOTA KUPANG",5371,SUB_DISTRI,"KELAPA LIMA",5371040,71,040
"KALIMANTAN BARAT",61,SAMBAS,6101,SUB_DISTRI,SELAKAU,6101010,01,010
"KALIMANTAN BARAT",61,SAMBAS,6101,SUB_DISTRI,"SELAKAU TIMUR",6101011,01,011
"KALIMANTAN BARAT",61,SAMBAS,6101,SUB_DISTRI,PEMANGKAT,6101020,01,020
"KALIMANTAN BARAT",61,SAMBAS,6101,SUB_DISTRI,SEMPARUK,6101021,01,021
"KALIMANTAN BARAT",61,SAMBAS,6101,SUB_DISTRI,SALATIGA,6101022,01,022
"KALIMANTAN BARAT",61,SAMBAS,6101,SUB_DISTRI,TEBAS,6101030,01,030
"KALIMANTAN BARAT",61,SAMBAS,6101,SUB_DISTRI,TEKARANG,6101031,01,031
"KALIMANTAN BARAT",61,SAMBAS,6101,SUB_DISTRI,SAMBAS,6101040,01,040
"KALIMANTAN BARAT",61,SAMBAS,6101,SUB_DISTRI,SUBAH,6101041,01,041
"KALIMANTAN BARAT",61,SAMBAS,6101,SUB_DISTRI,SEBAWI,6101042,01,042
"KALIMANTAN BARAT",61,SAMBAS,6101,SUB_DISTRI,SAJAD,6101043,01,043
"KALIMANTAN BARAT",61,SAMBAS,6101,SUB_DISTRI,JAWAI,6101050,01,050
"KALIMANTAN BARAT",61,SAMBAS,6101,SUB_DISTRI,"JAWAI SELATAN",6101051,01,051
"KALIMANTAN BARAT",61,SAMBAS,6101,SUB_DISTRI,"TELUK KERAMAT",6101060,01,060
"KALIMANTAN BARAT",61,SAMBAS,6101,SUB_DISTRI,GALING,6101061,01,061
"KALIMANTAN BARAT",61,SAMBAS,6101,SUB_DISTRI,TANGARAN,6101062,01,062
"KALIMANTAN BARAT",61,SAMBAS,6101,SUB_DISTRI,SEJANGKUNG,6101070,01,070
"KALIMANTAN BARAT",61,SAMBAS,6101,SUB_DISTRI,"SAJINGAN BESAR",6101080,01,080
"KALIMANTAN BARAT",61,SAMBAS,6101,SUB_DISTRI,PALOH,6101090,01,090
"KALIMANTAN BARAT",61,BENGKAYANG,6102,SUB_DISTRI,"SUNGAI RAYA",6102010,02,010
"KALIMANTAN BARAT",61,BENGKAYANG,6102,SUB_DISTRI,CAPKALA,6102011,02,011
"KALIMANTAN BARAT",61,BENGKAYANG,6102,SUB_DISTRI,"SUNGAI RAYA KEPULAUAN",6102012,02,012
"KALIMANTAN BARAT",61,BENGKAYANG,6102,SUB_DISTRI,SAMALANTAN,6102030,02,030
"KALIMANTAN BARAT",61,BENGKAYANG,6102,SUB_DISTRI,MONTERADO,6102031,02,031
"KALIMANTAN BARAT",61,BENGKAYANG,6102,SUB_DISTRI,"LEMBAH BAWANG",6102032,02,032
"KALIMANTAN BARAT",61,BENGKAYANG,6102,SUB_DISTRI,BENGKAYANG,6102040,02,040
"KALIMANTAN BARAT",61,BENGKAYANG,6102,SUB_DISTRI,TERIAK,6102041,02,041
"KALIMANTAN BARAT",61,BENGKAYANG,6102,SUB_DISTRI,"SUNGAI BETUNG",6102042,02,042
"KALIMANTAN BARAT",61,BENGKAYANG,6102,SUB_DISTRI,LEDO,6102050,02,050
"KALIMANTAN BARAT",61,BENGKAYANG,6102,SUB_DISTRI,"SUTI SEMARANG",6102051,02,051
"KALIMANTAN BARAT",61,BENGKAYANG,6102,SUB_DISTRI,LUMAR,6102052,02,052
"KALIMANTAN BARAT",61,BENGKAYANG,6102,SUB_DISTRI,"SANGGAU LEDO",6102060,02,060
"KALIMANTAN BARAT",61,BENGKAYANG,6102,SUB_DISTRI,TUJUHBELAS,6102061,02,061
"KALIMANTAN BARAT",61,BENGKAYANG,6102,SUB_DISTRI,SELUAS,6102070,02,070
"KALIMANTAN BARAT",61,BENGKAYANG,6102,SUB_DISTRI,"JAGOI BABANG",6102080,02,080
"KALIMANTAN BARAT",61,BENGKAYANG,6102,SUB_DISTRI,SIDING,6102081,02,081
"KALIMANTAN BARAT",61,LANDAK,6103,SUB_DISTRI,SEBANGKI,6103020,03,020
"KALIMANTAN BARAT",61,LANDAK,6103,SUB_DISTRI,NGABANG,6103030,03,030
"KALIMANTAN BARAT",61,LANDAK,6103,SUB_DISTRI,JELIMPO,6103031,03,031
"KALIMANTAN BARAT",61,LANDAK,6103,SUB_DISTRI,"SENGAH TEMILA",6103040,03,040
"KALIMANTAN BARAT",61,LANDAK,6103,SUB_DISTRI,MANDOR,6103050,03,050
"KALIMANTAN BARAT",61,LANDAK,6103,SUB_DISTRI,MENJALIN,6103060,03,060
"KALIMANTAN BARAT",61,LANDAK,6103,SUB_DISTRI,"MEMPAWAH HULU",6103070,03,070
"KALIMANTAN BARAT",61,LANDAK,6103,SUB_DISTRI,SOMPAK,6103071,03,071
"KALIMANTAN BARAT",61,LANDAK,6103,SUB_DISTRI,MENYUKE,6103080,03,080
"KALIMANTAN BARAT",61,LANDAK,6103,SUB_DISTRI,"BANYUKE HULU",6103081,03,081
"KALIMANTAN BARAT",61,LANDAK,6103,SUB_DISTRI,MERANTI,6103090,03,090
"KALIMANTAN BARAT",61,LANDAK,6103,SUB_DISTRI,"KUALA BEHE",6103100,03,100
"KALIMANTAN BARAT",61,LANDAK,6103,SUB_DISTRI,"AIR BESAR",6103110,03,110
"KALIMANTAN BARAT",61,PONTIANAK,6104,SUB_DISTRI,SIANTAN,6104080,04,080
"KALIMANTAN BARAT",61,PONTIANAK,6104,SUB_DISTRI,SEGEDONG,6104081,04,081
"KALIMANTAN BARAT",61,PONTIANAK,6104,SUB_DISTRI,"SUNGAI PINYUH",6104090,04,090
"KALIMANTAN BARAT",61,PONTIANAK,6104,SUB_DISTRI,ANJONGAN,6104091,04,091
"KALIMANTAN BARAT",61,PONTIANAK,6104,SUB_DISTRI,"MEMPAWAH HILIR",6104100,04,100
"KALIMANTAN BARAT",61,PONTIANAK,6104,SUB_DISTRI,"MEMPAWAH TIMUR",6104101,04,101
"KALIMANTAN BARAT",61,PONTIANAK,6104,SUB_DISTRI,"SUNGAI KUNYIT",6104110,04,110
"KALIMANTAN BARAT",61,PONTIANAK,6104,SUB_DISTRI,TOHO,6104120,04,120
"KALIMANTAN BARAT",61,PONTIANAK,6104,SUB_DISTRI,SADANIANG,6104121,04,121
"KALIMANTAN BARAT",61,SANGGAU,6105,SUB_DISTRI,TOBA,6105010,05,010
"KALIMANTAN BARAT",61,SANGGAU,6105,SUB_DISTRI,MELIAU,6105020,05,020
"KALIMANTAN BARAT",61,SANGGAU,6105,SUB_DISTRI,KAPUAS,6105060,05,060
"KALIMANTAN BARAT",61,SANGGAU,6105,SUB_DISTRI,MUKOK,6105070,05,070
"KALIMANTAN BARAT",61,SANGGAU,6105,SUB_DISTRI,JANGKANG,6105120,05,120
"KALIMANTAN BARAT",61,SANGGAU,6105,SUB_DISTRI,BONTI,6105130,05,130
"KALIMANTAN BARAT",61,SANGGAU,6105,SUB_DISTRI,PARINDU,6105140,05,140
"KALIMANTAN BARAT",61,SANGGAU,6105,SUB_DISTRI,"TAYAN HILIR",6105150,05,150
"KALIMANTAN BARAT",61,SANGGAU,6105,SUB_DISTRI,BALAI,6105160,05,160
"KALIMANTAN BARAT",61,SANGGAU,6105,SUB_DISTRI,"TAYAN HULU",6105170,05,170
"KALIMANTAN BARAT",61,SANGGAU,6105,SUB_DISTRI,KEMBAYAN,6105180,05,180
"KALIMANTAN BARAT",61,SANGGAU,6105,SUB_DISTRI,BEDUWAI,6105190,05,190
"KALIMANTAN BARAT",61,SANGGAU,6105,SUB_DISTRI,NOYAN,6105200,05,200
"KALIMANTAN BARAT",61,SANGGAU,6105,SUB_DISTRI,SEKAYAM,6105210,05,210
"KALIMANTAN BARAT",61,SANGGAU,6105,SUB_DISTRI,ENTIKONG,6105220,05,220
"KALIMANTAN BARAT",61,KETAPANG,6106,SUB_DISTRI,KENDAWANGAN,6106010,06,010
"KALIMANTAN BARAT",61,KETAPANG,6106,SUB_DISTRI,"MANIS MATA",6106020,06,020
"KALIMANTAN BARAT",61,KETAPANG,6106,SUB_DISTRI,MARAU,6106030,06,030
"KALIMANTAN BARAT",61,KETAPANG,6106,SUB_DISTRI,SINGKUP,6106031,06,031
"KALIMANTAN BARAT",61,KETAPANG,6106,SUB_DISTRI,"AIR UPAS",6106032,06,032
"KALIMANTAN BARAT",61,KETAPANG,6106,SUB_DISTRI,"JELAI HULU",6106040,06,040
"KALIMANTAN BARAT",61,KETAPANG,6106,SUB_DISTRI,"TUMBANG TITI",6106050,06,050
"KALIMANTAN BARAT",61,KETAPANG,6106,SUB_DISTRI,PEMAHAN,6106051,06,051
"KALIMANTAN BARAT",61,KETAPANG,6106,SUB_DISTRI,"SUNGAI MELAYU RAYAK",6106052,06,052
"KALIMANTAN BARAT",61,KETAPANG,6106,SUB_DISTRI,"MATAN HILIR SELATAN",6106060,06,060
"KALIMANTAN BARAT",61,KETAPANG,6106,SUB_DISTRI,"BENUA KAYONG",6106061,06,061
"KALIMANTAN BARAT",61,KETAPANG,6106,SUB_DISTRI,"MATAN HILIR UTARA",6106070,06,070
"KALIMANTAN BARAT",61,KETAPANG,6106,SUB_DISTRI,"DELTA PAWAN",6106071,06,071
"KALIMANTAN BARAT",61,KETAPANG,6106,SUB_DISTRI,"MUARA PAWAN",6106072,06,072
"KALIMANTAN BARAT",61,KETAPANG,6106,SUB_DISTRI,"NANGA TAYAP",6106090,06,090
"KALIMANTAN BARAT",61,KETAPANG,6106,SUB_DISTRI,SANDAI,6106100,06,100
